"","county_fips","county_name","state_name","state_id","population","id"
"1569","29157","Perry","Missouri","MO",0,"29157"
"1570","29159","Pettis","Missouri","MO",0,"29159"
"1571","29161","Phelps","Missouri","MO",2,"29161"
"1572","29163","Pike","Missouri","MO",2,"29163"
"1573","29165","Platte","Missouri","MO",3,"29165"
"1574","29167","Polk","Missouri","MO",0,"29167"
"1575","29169","Pulaski","Missouri","MO",1,"29169"
"1576","29171","Putnam","Missouri","MO",1,"29171"
"1577","29173","Ralls","Missouri","MO",1,"29173"
"1578","29175","Randolph","Missouri","MO",0,"29175"
"1579","29177","Ray","Missouri","MO",2,"29177"
"1580","29179","Reynolds","Missouri","MO",0,"29179"
"1581","29181","Ripley","Missouri","MO",1,"29181"
"1582","29183","St. Charles","Missouri","MO",28,"29183"
"1583","29185","St. Clair","Missouri","MO",0,"29185"
"1584","29186","Ste. Genevieve","Missouri","MO",0,"29186"
"1585","29187","St. Francois","Missouri","MO",1,"29187"
"1586","29189","St. Louis","Missouri","MO",163,"29189"
"1587","29195","Saline","Missouri","MO",0,"29195"
"1588","29197","Schuyler","Missouri","MO",0,"29197"
"1589","29199","Scotland","Missouri","MO",0,"29199"
"1590","29201","Scott","Missouri","MO",1,"29201"
"1591","29203","Shannon","Missouri","MO",0,"29203"
"1592","29205","Shelby","Missouri","MO",0,"29205"
"1593","29207","Stoddard","Missouri","MO",0,"29207"
"1594","29209","Stone","Missouri","MO",0,"29209"
"1595","29211","Sullivan","Missouri","MO",0,"29211"
"1596","29213","Taney","Missouri","MO",0,"29213"
"1597","29215","Texas","Missouri","MO",0,"29215"
"1598","29217","Vernon","Missouri","MO",0,"29217"
"1599","29219","Warren","Missouri","MO",0,"29219"
"1600","29221","Washington","Missouri","MO",0,"29221"
"1601","29223","Wayne","Missouri","MO",1,"29223"
"1602","29225","Webster","Missouri","MO",0,"29225"
"1603","29227","Worth","Missouri","MO",0,"29227"
"1604","29229","Wright","Missouri","MO",0,"29229"
"1605","29510","St. Louis","Missouri","MO",23,"29510"
"1606","30001","Beaverhead","Montana","MT",0,"30001"
"1607","30003","Big Horn","Montana","MT",0,"30003"
"1608","30005","Blaine","Montana","MT",1,"30005"
"1609","30007","Broadwater","Montana","MT",0,"30007"
"1610","30009","Carbon","Montana","MT",0,"30009"
"1611","30011","Carter","Montana","MT",0,"30011"
"1612","30013","Cascade","Montana","MT",1,"30013"
"1613","30015","Chouteau","Montana","MT",1,"30015"
"1614","30017","Custer","Montana","MT",0,"30017"
"1615","30019","Daniels","Montana","MT",0,"30019"
"1616","30021","Dawson","Montana","MT",0,"30021"
"1617","30023","Deer Lodge","Montana","MT",0,"30023"
"1618","30025","Fallon","Montana","MT",0,"30025"
"1619","30027","Fergus","Montana","MT",0,"30027"
"1620","30029","Flathead","Montana","MT",1,"30029"
"1621","30031","Gallatin","Montana","MT",3,"30031"
"1622","30033","Garfield","Montana","MT",0,"30033"
"1623","30035","Glacier","Montana","MT",0,"30035"
"1624","30037","Golden Valley","Montana","MT",0,"30037"
"1625","30039","Granite","Montana","MT",0,"30039"
"1626","30041","Hill","Montana","MT",0,"30041"
"1627","30043","Jefferson","Montana","MT",0,"30043"
"1628","30045","Judith Basin","Montana","MT",0,"30045"
"1629","30047","Lake","Montana","MT",0,"30047"
"1630","30049","Lewis and Clark","Montana","MT",2,"30049"
"1631","30051","Liberty","Montana","MT",0,"30051"
"1632","30053","Lincoln","Montana","MT",0,"30053"
"1633","30055","McCone","Montana","MT",0,"30055"
"1634","30057","Madison","Montana","MT",1,"30057"
"1635","30059","Meagher","Montana","MT",0,"30059"
"1636","30061","Mineral","Montana","MT",1,"30061"
"1637","30063","Missoula","Montana","MT",1,"30063"
"1638","30065","Musselshell","Montana","MT",0,"30065"
"1639","30067","Park","Montana","MT",0,"30067"
"1640","30069","Petroleum","Montana","MT",0,"30069"
"1641","30071","Phillips","Montana","MT",0,"30071"
"1642","30073","Pondera","Montana","MT",0,"30073"
"1643","30075","Powder River","Montana","MT",0,"30075"
"1644","30077","Powell","Montana","MT",0,"30077"
"1645","30079","Prairie","Montana","MT",0,"30079"
"1646","30081","Ravalli","Montana","MT",0,"30081"
"1647","30083","Richland","Montana","MT",0,"30083"
"1648","30085","Roosevelt","Montana","MT",0,"30085"
"1649","30087","Rosebud","Montana","MT",0,"30087"
"1650","30089","Sanders","Montana","MT",0,"30089"
"1651","30091","Sheridan","Montana","MT",1,"30091"
"1652","30093","Silver Bow","Montana","MT",0,"30093"
"1653","30095","Stillwater","Montana","MT",1,"30095"
"1654","30097","Sweet Grass","Montana","MT",0,"30097"
"1655","30099","Teton","Montana","MT",0,"30099"
"1656","30101","Toole","Montana","MT",0,"30101"
"1657","30103","Treasure","Montana","MT",0,"30103"
"1658","30105","Valley","Montana","MT",0,"30105"
"1659","30107","Wheatland","Montana","MT",0,"30107"
"1660","30109","Wibaux","Montana","MT",0,"30109"
"1661","30111","Yellowstone","Montana","MT",0,"30111"
"1662","31001","Adams","Nebraska","NE",1,"31001"
"1663","31003","Antelope","Nebraska","NE",0,"31003"
"1664","31005","Arthur","Nebraska","NE",0,"31005"
"1665","31007","Banner","Nebraska","NE",0,"31007"
"1666","31009","Blaine","Nebraska","NE",0,"31009"
"1667","31011","Boone","Nebraska","NE",1,"31011"
"1668","31013","Box Butte","Nebraska","NE",0,"31013"
"1669","31015","Boyd","Nebraska","NE",0,"31015"
"1670","31017","Brown","Nebraska","NE",0,"31017"
"1671","31019","Buffalo","Nebraska","NE",0,"31019"
"1672","31021","Burt","Nebraska","NE",0,"31021"
"1673","31023","Butler","Nebraska","NE",0,"31023"
"1674","31025","Cass","Nebraska","NE",0,"31025"
"1675","31027","Cedar","Nebraska","NE",0,"31027"
"1676","31029","Chase","Nebraska","NE",0,"31029"
"1677","31031","Cherry","Nebraska","NE",0,"31031"
"1678","31033","Cheyenne","Nebraska","NE",0,"31033"
"1679","31035","Clay","Nebraska","NE",1,"31035"
"1680","31037","Colfax","Nebraska","NE",0,"31037"
"1681","31039","Cuming","Nebraska","NE",0,"31039"
"1682","31041","Custer","Nebraska","NE",0,"31041"
"1683","31043","Dakota","Nebraska","NE",0,"31043"
"1684","31045","Dawes","Nebraska","NE",0,"31045"
"1685","31047","Dawson","Nebraska","NE",0,"31047"
"1686","31049","Deuel","Nebraska","NE",0,"31049"
"1687","31051","Dixon","Nebraska","NE",0,"31051"
"1688","31053","Dodge","Nebraska","NE",2,"31053"
"1689","31055","Douglas","Nebraska","NE",20,"31055"
"1690","31057","Dundy","Nebraska","NE",0,"31057"
"1691","31059","Fillmore","Nebraska","NE",2,"31059"
"1692","31061","Franklin","Nebraska","NE",0,"31061"
"1693","31063","Frontier","Nebraska","NE",0,"31063"
"1694","31065","Furnas","Nebraska","NE",0,"31065"
"1695","31067","Gage","Nebraska","NE",2,"31067"
"1696","31069","Garden","Nebraska","NE",0,"31069"
"1697","31071","Garfield","Nebraska","NE",0,"31071"
"1698","31073","Gosper","Nebraska","NE",0,"31073"
"1699","31075","Grant","Nebraska","NE",0,"31075"
"1700","31077","Greeley","Nebraska","NE",0,"31077"
"1701","31079","Hall","Nebraska","NE",1,"31079"
"1702","31081","Hamilton","Nebraska","NE",0,"31081"
"1703","31083","Harlan","Nebraska","NE",0,"31083"
"1704","31085","Hayes","Nebraska","NE",0,"31085"
"1705","31087","Hitchcock","Nebraska","NE",1,"31087"
"1706","31089","Holt","Nebraska","NE",0,"31089"
"1707","31091","Hooker","Nebraska","NE",1,"31091"
"1708","31093","Howard","Nebraska","NE",0,"31093"
"1709","31095","Jefferson","Nebraska","NE",0,"31095"
"1710","31097","Johnson","Nebraska","NE",0,"31097"
"1711","31099","Kearney","Nebraska","NE",0,"31099"
"1712","31101","Keith","Nebraska","NE",0,"31101"
"1713","31103","Keya Paha","Nebraska","NE",0,"31103"
"1714","31105","Kimball","Nebraska","NE",0,"31105"
"1715","31107","Knox","Nebraska","NE",0,"31107"
"1716","31109","Lancaster","Nebraska","NE",10,"31109"
"1717","31111","Lincoln","Nebraska","NE",0,"31111"
"1718","31113","Logan","Nebraska","NE",0,"31113"
"1719","31115","Loup","Nebraska","NE",0,"31115"
"1720","31117","McPherson","Nebraska","NE",0,"31117"
"1721","31119","Madison","Nebraska","NE",0,"31119"
"1722","31121","Merrick","Nebraska","NE",0,"31121"
"1723","31123","Morrill","Nebraska","NE",0,"31123"
"1724","31125","Nance","Nebraska","NE",0,"31125"
"1725","31127","Nemaha","Nebraska","NE",0,"31127"
"1726","31129","Nuckolls","Nebraska","NE",0,"31129"
"1727","31131","Otoe","Nebraska","NE",0,"31131"
"1728","31133","Pawnee","Nebraska","NE",0,"31133"
"1729","31135","Perkins","Nebraska","NE",0,"31135"
"1730","31137","Phelps","Nebraska","NE",0,"31137"
"1731","31139","Pierce","Nebraska","NE",0,"31139"
"1732","31141","Platte","Nebraska","NE",0,"31141"
"1733","31143","Polk","Nebraska","NE",0,"31143"
"1734","31145","Red Willow","Nebraska","NE",0,"31145"
"1735","31147","Richardson","Nebraska","NE",0,"31147"
"1736","31149","Rock","Nebraska","NE",0,"31149"
"1737","31151","Saline","Nebraska","NE",0,"31151"
"1738","31153","Sarpy","Nebraska","NE",4,"31153"
"1739","31155","Saunders","Nebraska","NE",1,"31155"
"1740","31157","Scotts Bluff","Nebraska","NE",0,"31157"
"1741","31159","Seward","Nebraska","NE",0,"31159"
"1742","31161","Sheridan","Nebraska","NE",0,"31161"
"1743","31163","Sherman","Nebraska","NE",1,"31163"
"1744","31165","Sioux","Nebraska","NE",0,"31165"
"1745","31167","Stanton","Nebraska","NE",0,"31167"
"1746","31169","Thayer","Nebraska","NE",0,"31169"
"1747","31171","Thomas","Nebraska","NE",0,"31171"
"1748","31173","Thurston","Nebraska","NE",1,"31173"
"1749","31175","Valley","Nebraska","NE",0,"31175"
"1750","31177","Washington","Nebraska","NE",0,"31177"
"1751","31179","Wayne","Nebraska","NE",0,"31179"
"1752","31181","Webster","Nebraska","NE",1,"31181"
"1753","31183","Wheeler","Nebraska","NE",0,"31183"
"1754","31185","York","Nebraska","NE",1,"31185"
"1755","32001","Churchill","Nevada","NV",2,"32001"
"1756","32003","Clark","Nevada","NV",52,"32003"
"1757","32005","Douglas","Nevada","NV",0,"32005"
"1758","32007","Elko","Nevada","NV",0,"32007"
"1759","32009","Esmeralda","Nevada","NV",0,"32009"
"1760","32011","Eureka","Nevada","NV",0,"32011"
"1761","32013","Humboldt","Nevada","NV",0,"32013"
"1762","32015","Lander","Nevada","NV",0,"32015"
"1763","32017","Lincoln","Nevada","NV",0,"32017"
"1764","32019","Lyon","Nevada","NV",0,"32019"
"1765","32021","Mineral","Nevada","NV",0,"32021"
"1766","32023","Nye","Nevada","NV",0,"32023"
"1767","32027","Pershing","Nevada","NV",0,"32027"
"1768","32029","Storey","Nevada","NV",0,"32029"
"1769","32031","Washoe","Nevada","NV",11,"32031"
"1770","32033","White Pine","Nevada","NV",0,"32033"
"1771","32510","Carson City","Nevada","NV",0,"32510"
"1772","41045","Malheur","Nevada","NV",0,"41045"
"1773","23017","Oxford","New Hampshire","NH",0,"23017"
"1774","33001","Belknap","New Hampshire","NH",2,"33001"
"1775","33003","Carroll","New Hampshire","NH",0,"33003"
"1776","33005","Cheshire","New Hampshire","NH",3,"33005"
"1777","33007","Coos","New Hampshire","NH",0,"33007"
"1778","33009","Grafton","New Hampshire","NH",1,"33009"
"1779","33011","Hillsborough","New Hampshire","NH",20,"33011"
"1780","33013","Merrimack","New Hampshire","NH",3,"33013"
"1781","33015","Rockingham","New Hampshire","NH",8,"33015"
"1782","33017","Strafford","New Hampshire","NH",1,"33017"
"1783","33019","Sullivan","New Hampshire","NH",2,"33019"
"1784","34001","Atlantic","New Jersey","NJ",4,"34001"
"1785","34003","Bergen","New Jersey","NJ",79,"34003"
"1786","34005","Burlington","New Jersey","NJ",22,"34005"
"1787","34007","Camden","New Jersey","NJ",19,"34007"
"1788","34009","Cape May","New Jersey","NJ",4,"34009"
"1789","34011","Cumberland","New Jersey","NJ",3,"34011"
"1790","34013","Essex","New Jersey","NJ",44,"34013"
"1791","34015","Gloucester","New Jersey","NJ",6,"34015"
"1792","34017","Hudson","New Jersey","NJ",33,"34017"
"1793","34019","Hunterdon","New Jersey","NJ",10,"34019"
"1794","34021","Mercer","New Jersey","NJ",84,"34021"
"1795","34023","Middlesex","New Jersey","NJ",182,"34023"
"1796","34025","Monmouth","New Jersey","NJ",39,"34025"
"1797","34027","Morris","New Jersey","NJ",59,"34027"
"1798","34029","Ocean","New Jersey","NJ",8,"34029"
"1799","34031","Passaic","New Jersey","NJ",15,"34031"
"1800","34033","Salem","New Jersey","NJ",1,"34033"
"1801","34035","Somerset","New Jersey","NJ",86,"34035"
"1802","34037","Sussex","New Jersey","NJ",4,"34037"
"1803","34039","Union","New Jersey","NJ",24,"34039"
"1804","34041","Warren","New Jersey","NJ",5,"34041"
"1805","04001","Apache","New Mexico","NM",0,"04001"
"1806","35001","Bernalillo","New Mexico","NM",21,"35001"
"1807","35003","Catron","New Mexico","NM",0,"35003"
"1808","35005","Chaves","New Mexico","NM",0,"35005"
"1809","35006","Cibola","New Mexico","NM",0,"35006"
"1810","35007","Colfax","New Mexico","NM",0,"35007"
"1811","35009","Curry","New Mexico","NM",0,"35009"
"1812","35011","De Baca","New Mexico","NM",0,"35011"
"1813","35013","Doña Ana","New Mexico","NM",4,"35013"
"1814","35015","Eddy","New Mexico","NM",0,"35015"
"1815","35017","Grant","New Mexico","NM",1,"35017"
"1816","35019","Guadalupe","New Mexico","NM",0,"35019"
"1817","35021","Harding","New Mexico","NM",0,"35021"
"1818","35023","Hidalgo","New Mexico","NM",0,"35023"
"1819","35025","Lea","New Mexico","NM",0,"35025"
"1820","35027","Lincoln","New Mexico","NM",0,"35027"
"1821","35028","Los Alamos","New Mexico","NM",1,"35028"
"1822","35029","Luna","New Mexico","NM",0,"35029"
"1823","35031","McKinley","New Mexico","NM",0,"35031"
"1824","35033","Mora","New Mexico","NM",0,"35033"
"1825","35035","Otero","New Mexico","NM",0,"35035"
"1826","35037","Quay","New Mexico","NM",0,"35037"
"1827","35039","Rio Arriba","New Mexico","NM",0,"35039"
"1828","35041","Roosevelt","New Mexico","NM",0,"35041"
"1829","35043","Sandoval","New Mexico","NM",9,"35043"
"1830","35045","San Juan","New Mexico","NM",1,"35045"
"1831","35047","San Miguel","New Mexico","NM",0,"35047"
"1832","35049","Santa Fe","New Mexico","NM",6,"35049"
"1833","35051","Sierra","New Mexico","NM",0,"35051"
"1834","35053","Socorro","New Mexico","NM",0,"35053"
"1835","35055","Taos","New Mexico","NM",0,"35055"
"1836","35057","Torrance","New Mexico","NM",0,"35057"
"1837","35059","Union","New Mexico","NM",0,"35059"
"1838","35061","Valencia","New Mexico","NM",2,"35061"
"1839","36001","Albany","New York","NY",14,"36001"
"1840","36003","Allegany","New York","NY",3,"36003"
"1841","36005","Bronx","New York","NY",18,"36005"
"1842","36007","Broome","New York","NY",2,"36007"
"1843","36009","Cattaraugus","New York","NY",4,"36009"
"1844","36011","Cayuga","New York","NY",1,"36011"
"1845","36013","Chautauqua","New York","NY",1,"36013"
"1846","36015","Chemung","New York","NY",2,"36015"
"1847","36017","Chenango","New York","NY",1,"36017"
"1848","36019","Clinton","New York","NY",2,"36019"
"1849","36021","Columbia","New York","NY",3,"36021"
"1850","36023","Cortland","New York","NY",2,"36023"
"1851","36025","Delaware","New York","NY",1,"36025"
"1852","36027","Dutchess","New York","NY",8,"36027"
"1853","36029","Erie","New York","NY",22,"36029"
"1854","36031","Essex","New York","NY",2,"36031"
"1855","36033","Franklin","New York","NY",2,"36033"
"1856","36035","Fulton","New York","NY",2,"36035"
"1857","36037","Genesee","New York","NY",0,"36037"
"1858","36039","Greene","New York","NY",2,"36039"
"1859","36041","Hamilton","New York","NY",0,"36041"
"1860","36043","Herkimer","New York","NY",4,"36043"
"1861","36045","Jefferson","New York","NY",6,"36045"
"1862","36047","Kings","New York","NY",63,"36047"
"1863","36049","Lewis","New York","NY",1,"36049"
"1864","36051","Livingston","New York","NY",3,"36051"
"1865","36053","Madison","New York","NY",0,"36053"
"1866","36055","Monroe","New York","NY",26,"36055"
"1867","36057","Montgomery","New York","NY",1,"36057"
"1868","36059","Nassau","New York","NY",124,"36059"
"1869","36061","New York","New York","NY",501,"36061"
"1870","36063","Niagara","New York","NY",6,"36063"
"1871","36065","Oneida","New York","NY",5,"36065"
"1872","36067","Onondaga","New York","NY",10,"36067"
"1873","36069","Ontario","New York","NY",3,"36069"
"1874","36071","Orange","New York","NY",15,"36071"
"1875","36073","Orleans","New York","NY",1,"36073"
"1876","36075","Oswego","New York","NY",3,"36075"
"1877","36077","Otsego","New York","NY",8,"36077"
"1878","36079","Putnam","New York","NY",1,"36079"
"1879","36081","Queens","New York","NY",99,"36081"
"1880","36083","Rensselaer","New York","NY",4,"36083"
"1881","36085","Richmond","New York","NY",18,"36085"
"1882","36087","Rockland","New York","NY",10,"36087"
"1883","36089","St. Lawrence","New York","NY",2,"36089"
"1884","36091","Saratoga","New York","NY",10,"36091"
"1885","36093","Schenectady","New York","NY",4,"36093"
"1886","36095","Schoharie","New York","NY",0,"36095"
"1887","36097","Schuyler","New York","NY",0,"36097"
"1888","36099","Seneca","New York","NY",0,"36099"
"1889","36101","Steuben","New York","NY",0,"36101"
"1890","36103","Suffolk","New York","NY",50,"36103"
"1891","36105","Sullivan","New York","NY",5,"36105"
"1892","36107","Tioga","New York","NY",0,"36107"
"1893","36109","Tompkins","New York","NY",6,"36109"
"1894","36111","Ulster","New York","NY",5,"36111"
"1895","36113","Warren","New York","NY",1,"36113"
"1896","36115","Washington","New York","NY",1,"36115"
"1897","36117","Wayne","New York","NY",1,"36117"
"1898","36119","Westchester","New York","NY",83,"36119"
"1899","36121","Wyoming","New York","NY",1,"36121"
"1900","36123","Yates","New York","NY",0,"36123"
"1901","37001","Alamance","North Carolina","NC",4,"37001"
"1902","37003","Alexander","North Carolina","NC",0,"37003"
"1903","37005","Alleghany","North Carolina","NC",0,"37005"
"1904","37007","Anson","North Carolina","NC",1,"37007"
"1905","37009","Ashe","North Carolina","NC",0,"37009"
"1906","37011","Avery","North Carolina","NC",0,"37011"
"1907","37013","Beaufort","North Carolina","NC",0,"37013"
"1908","37015","Bertie","North Carolina","NC",0,"37015"
"1909","37017","Bladen","North Carolina","NC",1,"37017"
"1910","37019","Brunswick","North Carolina","NC",3,"37019"
"1911","37021","Buncombe","North Carolina","NC",4,"37021"
"1912","37023","Burke","North Carolina","NC",1,"37023"
"1913","37025","Cabarrus","North Carolina","NC",6,"37025"
"1914","37027","Caldwell","North Carolina","NC",0,"37027"
"1915","37029","Camden","North Carolina","NC",0,"37029"
"1916","37031","Carteret","North Carolina","NC",1,"37031"
"1917","37033","Caswell","North Carolina","NC",0,"37033"
"1918","37035","Catawba","North Carolina","NC",3,"37035"
"1919","37037","Chatham","North Carolina","NC",12,"37037"
"1920","37039","Cherokee","North Carolina","NC",1,"37039"
"1921","37041","Chowan","North Carolina","NC",0,"37041"
"1922","37043","Clay","North Carolina","NC",0,"37043"
"1923","37045","Cleveland","North Carolina","NC",1,"37045"
"1924","37047","Columbus","North Carolina","NC",0,"37047"
"1925","37049","Craven","North Carolina","NC",0,"37049"
"1926","37051","Cumberland","North Carolina","NC",6,"37051"
"1927","37053","Currituck","North Carolina","NC",0,"37053"
"1928","37055","Dare","North Carolina","NC",0,"37055"
"1929","37057","Davidson","North Carolina","NC",1,"37057"
"1930","37059","Davie","North Carolina","NC",0,"37059"
"1931","37061","Duplin","North Carolina","NC",1,"37061"
"1932","37063","Durham","North Carolina","NC",10,"37063"
"1933","37065","Edgecombe","North Carolina","NC",0,"37065"
"1934","37067","Forsyth","North Carolina","NC",6,"37067"
"1935","37069","Franklin","North Carolina","NC",0,"37069"
"1936","37071","Gaston","North Carolina","NC",8,"37071"
"1937","37073","Gates","North Carolina","NC",0,"37073"
"1938","37075","Graham","North Carolina","NC",0,"37075"
"1939","37077","Granville","North Carolina","NC",0,"37077"
"1940","37079","Greene","North Carolina","NC",0,"37079"
"1941","37081","Guilford","North Carolina","NC",9,"37081"
"1942","37083","Halifax","North Carolina","NC",0,"37083"
"1943","37085","Harnett","North Carolina","NC",0,"37085"
"1944","37087","Haywood","North Carolina","NC",1,"37087"
"1945","37089","Henderson","North Carolina","NC",1,"37089"
"1946","37091","Hertford","North Carolina","NC",0,"37091"
"1947","37093","Hoke","North Carolina","NC",1,"37093"
"1948","37095","Hyde","North Carolina","NC",1,"37095"
"1949","37097","Iredell","North Carolina","NC",4,"37097"
"1950","37099","Jackson","North Carolina","NC",0,"37099"
"1951","37101","Johnston","North Carolina","NC",2,"37101"
"1952","37103","Jones","North Carolina","NC",0,"37103"
"1953","37105","Lee","North Carolina","NC",1,"37105"
"1954","37107","Lenoir","North Carolina","NC",0,"37107"
"1955","37109","Lincoln","North Carolina","NC",1,"37109"
"1956","37111","McDowell","North Carolina","NC",0,"37111"
"1957","37113","Macon","North Carolina","NC",1,"37113"
"1958","37115","Madison","North Carolina","NC",0,"37115"
"1959","37117","Martin","North Carolina","NC",0,"37117"
"1960","37119","Mecklenburg","North Carolina","NC",54,"37119"
"1961","37121","Mitchell","North Carolina","NC",0,"37121"
"1962","37123","Montgomery","North Carolina","NC",0,"37123"
"1963","37125","Moore","North Carolina","NC",2,"37125"
"1964","37127","Nash","North Carolina","NC",0,"37127"
"1965","37129","New Hanover","North Carolina","NC",2,"37129"
"1966","37131","Northampton","North Carolina","NC",0,"37131"
"1967","37133","Onslow","North Carolina","NC",5,"37133"
"1968","37135","Orange","North Carolina","NC",12,"37135"
"1969","37137","Pamlico","North Carolina","NC",0,"37137"
"1970","37139","Pasquotank","North Carolina","NC",0,"37139"
"1971","37141","Pender","North Carolina","NC",3,"37141"
"1972","37143","Perquimans","North Carolina","NC",0,"37143"
"1973","37145","Person","North Carolina","NC",1,"37145"
"1974","37147","Pitt","North Carolina","NC",1,"37147"
"1975","37149","Polk","North Carolina","NC",0,"37149"
"1976","37151","Randolph","North Carolina","NC",2,"37151"
"1977","37153","Richmond","North Carolina","NC",0,"37153"
"1978","37155","Robeson","North Carolina","NC",1,"37155"
"1979","37157","Rockingham","North Carolina","NC",0,"37157"
"1980","37159","Rowan","North Carolina","NC",2,"37159"
"1981","37161","Rutherford","North Carolina","NC",0,"37161"
"1982","37163","Sampson","North Carolina","NC",0,"37163"
"1983","37165","Scotland","North Carolina","NC",0,"37165"
"1984","37167","Stanly","North Carolina","NC",2,"37167"
"1985","37169","Stokes","North Carolina","NC",0,"37169"
"1986","37171","Surry","North Carolina","NC",0,"37171"
"1987","37173","Swain","North Carolina","NC",0,"37173"
"1988","37175","Transylvania","North Carolina","NC",1,"37175"
"1989","37177","Tyrrell","North Carolina","NC",0,"37177"
"1990","37179","Union","North Carolina","NC",3,"37179"
"1991","37181","Vance","North Carolina","NC",0,"37181"
"1992","37183","Wake","North Carolina","NC",69,"37183"
"1993","37185","Warren","North Carolina","NC",0,"37185"
"1994","37187","Washington","North Carolina","NC",0,"37187"
"1995","37189","Watauga","North Carolina","NC",0,"37189"
"1996","37191","Wayne","North Carolina","NC",0,"37191"
"1997","37193","Wilkes","North Carolina","NC",0,"37193"
"1998","37195","Wilson","North Carolina","NC",1,"37195"
"1999","37197","Yadkin","North Carolina","NC",0,"37197"
"2000","37199","Yancey","North Carolina","NC",0,"37199"
"2001","38001","Adams","North Dakota","ND",0,"38001"
"2002","38003","Barnes","North Dakota","ND",0,"38003"
"2003","38005","Benson","North Dakota","ND",0,"38005"
"2004","38007","Billings","North Dakota","ND",0,"38007"
"2005","38009","Bottineau","North Dakota","ND",0,"38009"
"2006","38011","Bowman","North Dakota","ND",0,"38011"
"2007","38013","Burke","North Dakota","ND",0,"38013"
"2008","38015","Burleigh","North Dakota","ND",1,"38015"
"2009","38017","Cass","North Dakota","ND",5,"38017"
"2010","38019","Cavalier","North Dakota","ND",0,"38019"
"2011","38021","Dickey","North Dakota","ND",0,"38021"
"2012","38023","Divide","North Dakota","ND",0,"38023"
"2013","38025","Dunn","North Dakota","ND",0,"38025"
"2014","38027","Eddy","North Dakota","ND",0,"38027"
"2015","38029","Emmons","North Dakota","ND",0,"38029"
"2016","38031","Foster","North Dakota","ND",0,"38031"
"2017","38033","Golden Valley","North Dakota","ND",0,"38033"
"2018","38035","Grand Forks","North Dakota","ND",1,"38035"
"2019","38037","Grant","North Dakota","ND",0,"38037"
"2020","38039","Griggs","North Dakota","ND",0,"38039"
"2021","38041","Hettinger","North Dakota","ND",0,"38041"
"2022","38043","Kidder","North Dakota","ND",0,"38043"
"2023","38045","LaMoure","North Dakota","ND",1,"38045"
"2024","38047","Logan","North Dakota","ND",0,"38047"
"2025","38049","McHenry","North Dakota","ND",0,"38049"
"2026","38051","McIntosh","North Dakota","ND",0,"38051"
"2027","38053","McKenzie","North Dakota","ND",0,"38053"
"2028","38055","McLean","North Dakota","ND",1,"38055"
"2029","38057","Mercer","North Dakota","ND",0,"38057"
"2030","38059","Morton","North Dakota","ND",3,"38059"
"2031","38061","Mountrail","North Dakota","ND",0,"38061"
"2032","38063","Nelson","North Dakota","ND",0,"38063"
"2033","38065","Oliver","North Dakota","ND",0,"38065"
"2034","38067","Pembina","North Dakota","ND",0,"38067"
"2035","38069","Pierce","North Dakota","ND",1,"38069"
"2036","38071","Ramsey","North Dakota","ND",0,"38071"
"2037","38073","Ransom","North Dakota","ND",0,"38073"
"2038","38075","Renville","North Dakota","ND",0,"38075"
"2039","38077","Richland","North Dakota","ND",0,"38077"
"2040","38079","Rolette","North Dakota","ND",1,"38079"
"2041","38081","Sargent","North Dakota","ND",0,"38081"
"2042","38083","Sheridan","North Dakota","ND",0,"38083"
"2043","38085","Sioux","North Dakota","ND",0,"38085"
"2044","38087","Slope","North Dakota","ND",0,"38087"
"2045","38089","Stark","North Dakota","ND",0,"38089"
"2046","38091","Steele","North Dakota","ND",0,"38091"
"2047","38093","Stutsman","North Dakota","ND",0,"38093"
"2048","38095","Towner","North Dakota","ND",0,"38095"
"2049","38097","Traill","North Dakota","ND",0,"38097"
"2050","38099","Walsh","North Dakota","ND",0,"38099"
"2051","38101","Ward","North Dakota","ND",0,"38101"
"2052","38103","Wells","North Dakota","ND",0,"38103"
"2053","38105","Williams","North Dakota","ND",0,"38105"
"2054","69100","Rota","Northern Mariana Islands","MP",0,"69100"
"2055","69110","Saipan","Northern Mariana Islands","MP",4,"69110"
"2056","69120","Tinian","Northern Mariana Islands","MP",0,"69120"
"2057","39001","Adams","Ohio","OH",0,"39001"
"2058","39003","Allen","Ohio","OH",2,"39003"
"2059","39005","Ashland","Ohio","OH",1,"39005"
"2060","39007","Ashtabula","Ohio","OH",5,"39007"
"2061","39009","Athens","Ohio","OH",1,"39009"
"2062","39011","Auglaize","Ohio","OH",0,"39011"
"2063","39013","Belmont","Ohio","OH",2,"39013"
"2064","39015","Brown","Ohio","OH",0,"39015"
"2065","39017","Butler","Ohio","OH",8,"39017"
"2066","39019","Carroll","Ohio","OH",1,"39019"
"2067","39021","Champaign","Ohio","OH",0,"39021"
"2068","39023","Clark","Ohio","OH",3,"39023"
"2069","39025","Clermont","Ohio","OH",5,"39025"
"2070","39027","Clinton","Ohio","OH",1,"39027"
"2071","39029","Columbiana","Ohio","OH",2,"39029"
"2072","39031","Coshocton","Ohio","OH",7,"39031"
"2073","39033","Crawford","Ohio","OH",2,"39033"
"2074","39035","Cuyahoga","Ohio","OH",55,"39035"
"2075","39037","Darke","Ohio","OH",0,"39037"
"2076","39039","Defiance","Ohio","OH",0,"39039"
"2077","39041","Delaware","Ohio","OH",23,"39041"
