zipCode,population,year
80199,1,2022
80203,3,2022
80204,2,2022
80205,1,2022
80206,1,2022
80207,2,2022
80209,1,2022
80210,2,2022
80211,2,2022
80212,1,2022
80215,1,2022
80216,2,2022
80218,1,2022
80219,2,2022
80220,3,2022
80221,2,2022
80222,1,2022
80223,2,2022
80227,2,2022
80228,3,2022
80231,1,2022
80233,1,2022
80234,1,2022
80235,1,2022
80237,1,2022
80238,6,2022
80240,1,2022
80241,2,2022
80247,1,2022
80252,1,2022
80301,2,2022
80302,1,2022
80303,3,2022
80305,1,2022
80361,1,2022
80400,1,2022
80401,1,2022
80439,2,2022
80457,1,2022
80466,1,2022
80487,1,2022
80501,1,2022
80503,5,2022
80504,4,2022
80513,1,2022
80516,1,2022
80521,3,2022
80524,2,2022
80525,1,2022
80528,2,2022
80538,2,2022
80550,2,2022
80602,2,2022
80603,1,2022
80631,1,2022
80634,1,2022
80702,1,2022
80742,1,2022
80796,1,2022
80799,1,2022
80804,1,2022
80910,1,2022
80916,1,2022
80918,2,2022
80919,1,2022
80920,2,2022
80921,1,2022
80922,1,2022
80923,1,2022
80968,1,2022
81000,2,2022
81030,2,2022
81103,1,2022
81153,1,2022
81154,1,2022
81301,1,2022
81303,1,2022
81343,1,2022
81365,1,2022
81543,1,2022
81609,1,2022
81610,1,2022
81632,1,2022
81636,1,2022
81669,1,2022
81697,1,2022
81911,1,2022
81948,1,2022
82009,1,2022
82072,1,2022
82131,1,2022
82218,1,2022
82242,1,2022
82267,1,2022
82300,1,2022
82500,1,2022
82546,1,2022
82600,2,2022
82930,1,2022
82950,1,2022
83000,8,2022
83001,2,2022
83005,1,2022
83075,1,2022
83100,2,2022
83201,1,2022
83301,1,2022
83323,1,2022
83338,1,2022
83369,1,2022
83400,8,2022
83401,1,2022
83404,1,2022
83440,1,2022
83442,1,2022
83467,1,2022
83500,1,2022
83520,2,2022
83616,2,2022
83642,1,2022
83644,1,2022
83646,1,2022
83704,2,2022
83706,3,2022
83712,1,2022
83716,4,2022
83805,1,2022
83835,1,2022
84004,1,2022
84005,1,2022
84009,4,2022
84010,1,2022
84014,2,2022
84015,1,2022
84020,1,2022
84025,1,2022
84032,1,2022
84041,3,2022
84042,1,2022
84043,2,2022
84045,2,2022
84057,1,2022
84058,1,2022
84062,1,2022
84065,1,2022
84075,1,2022
84081,3,2022
84087,1,2022
84094,1,2022
84095,1,2022
84096,2,2022
84098,2,2022
84100,3,2022
84102,2,2022
84103,2,2022
84106,2,2022
84107,2,2022
84111,1,2022
84115,1,2022
84116,1,2022
84119,1,2022
84121,2,2022
84123,1,2022
84124,1,2022
84177,1,2022
84200,2,2022
84310,1,2022
84332,1,2022
84401,2,2022
84414,2,2022
84540,1,2022
84600,1,2022
84604,3,2022
84629,1,2022
84660,3,2022
84723,1,2022
84810,1,2022
85003,1,2022
85004,1,2022
85008,1,2022
85012,3,2022
85013,1,2022
85020,1,2022
85021,1,2022
85022,1,2022
85023,1,2022
85027,2,2022
85028,2,2022
85032,1,2022
85034,1,2022
85042,4,2022
85044,1,2022
85045,1,2022
85048,6,2022
85050,4,2022
85054,2,2022
85055,1,2022
85085,3,2022
85086,3,2022
85140,1,2022
85142,1,2022
85201,1,2022
85202,1,2022
85204,1,2022
85207,3,2022
85209,1,2022
85213,1,2022
85215,1,2022
85220,1,2022
85224,3,2022
85225,4,2022
85226,2,2022
85233,1,2022
85248,5,2022
85249,3,2022
85251,2,2022
85253,1,2022
85254,3,2022
85255,6,2022
85258,3,2022
85259,2,2022
85260,3,2022
85268,2,2022
85281,2,2022
85282,2,2022
85284,3,2022
85286,9,2022
85295,2,2022
85296,3,2022
85297,5,2022
85298,3,2022
85302,1,2022
85308,2,2022
85326,1,2022
85345,1,2022
85365,1,2022
85374,1,2022
85379,1,2022
85381,3,2022
85382,2,2022
85383,5,2022
85387,1,2022
85388,1,2022
85410,1,2022
85431,1,2022
85613,2,2022
85629,2,2022
85630,1,2022
85650,1,2022
85653,1,2022
85658,2,2022
85704,1,2022
85710,1,2022
85712,1,2022
85716,3,2022
85718,3,2022
85735,1,2022
85737,3,2022
85745,4,2022
85747,1,2022
85749,2,2022
85750,1,2022
85875,1,2022
85911,1,2022
86004,2,2022
86050,1,2022
86314,1,2022
86336,1,2022
86807,1,2022
87031,2,2022
87048,1,2022
87106,1,2022
87108,3,2022
87109,3,2022
87110,1,2022
87111,3,2022
87112,1,2022
87113,2,2022
87114,1,2022
87120,2,2022
87122,2,2022
87123,2,2022
87124,2,2022
87144,4,2022
87401,1,2022
87439,1,2022
87505,2,2022
87507,3,2022
87508,1,2022
87544,2,2022
87547,1,2022
87555,1,2022
87945,1,2022
88000,1,2022
88007,1,2022
88012,1,2022
88021,1,2022
88048,1,2022
88049,1,2022
88058,1,2022
88471,1,2022
89011,2,2022
89012,2,2022
89014,2,2022
89015,1,2022
89027,1,2022
89044,1,2022
89052,4,2022
89074,1,2022
89084,2,2022
89102,1,2022
89103,1,2022
89104,1,2022
89113,1,2022
89117,2,2022
89122,1,2022
89123,1,2022
89129,7,2022
89131,1,2022
89134,1,2022
89135,1,2022
89139,3,2022
89141,1,2022
89142,1,2022
89145,3,2022
89146,1,2022
89147,1,2022
89148,4,2022
89149,1,2022
89158,1,2022
89178,1,2022
89179,1,2022
89406,2,2022
89436,3,2022
89451,2,2022
89501,1,2022
89509,2,2022
89511,2,2022
89521,1,2022
90000,2,2022
90001,1,2022
90003,1,2022
90004,4,2022
90005,2,2022
90006,1,2022
90007,2,2022
90008,1,2022
90010,5,2022
90011,1,2022
90015,2,2022
90016,2,2022
90017,1,2022
90020,1,2022
90021,1,2022
90022,1,2022
90024,6,2022
90025,4,2022
90026,1,2022
90027,2,2022
90028,1,2022
90032,1,2022
90035,2,2022
90036,2,2022
90039,1,2022
90040,1,2022
90041,1,2022
90042,3,2022
90044,1,2022
90045,7,2022
90046,1,2022
90048,1,2022
90049,2,2022
90057,1,2022
90064,5,2022
90065,1,2022
90066,1,2022
90067,1,2022
90068,1,2022
90077,2,2022
90093,1,2022
90094,2,2022
90110,2,2022
90146,1,2022
90210,2,2022
90212,1,2022
90220,1,2022
90222,1,2022
90224,1,2022
90232,1,2022
90241,1,2022
90242,2,2022
90247,2,2022
90249,1,2022
90254,2,2022
90265,2,2022
90266,3,2022
90272,5,2022
90274,2,2022
90275,12,2022
90277,4,2022
90278,2,2022
90280,1,2022
90290,1,2022
90292,1,2022
90303,1,2022
90310,1,2022
90404,1,2022
90405,2,2022
90439,1,2022
90501,1,2022
90503,6,2022
90504,1,2022
90505,3,2022
90602,2,2022
90603,1,2022
90604,1,2022
90620,1,2022
90630,3,2022
90631,3,2022
90638,1,2022
90650,2,2022
90703,7,2022
90706,1,2022
90710,3,2022
90720,2,2022
90732,4,2022
90745,1,2022
90746,2,2022
90755,1,2022
90802,2,2022
90803,2,2022
90807,1,2022
90808,1,2022
90815,1,2022
91001,2,2022
91006,9,2022
91007,8,2022
91010,1,2022
91011,3,2022
91016,2,2022
91024,1,2022
91030,3,2022
91101,2,2022
91103,1,2022
91104,3,2022
91105,1,2022
91106,4,2022
91107,5,2022
91108,2,2022
91203,2,2022
91206,3,2022
91208,2,2022
91214,4,2022
91222,1,2022
91301,1,2022
91302,2,2022
91303,2,2022
91304,2,2022
91306,1,2022
91307,3,2022
91316,3,2022
91320,4,2022
91321,1,2022
91325,1,2022
91326,3,2022
91335,3,2022
91343,2,2022
91344,3,2022
91350,4,2022
91351,1,2022
91354,6,2022
91355,2,2022
91356,1,2022
91357,1,2022
91360,3,2022
91362,6,2022
91367,2,2022
91377,4,2022
91381,3,2022
91387,1,2022
91390,1,2022
91403,1,2022
91411,2,2022
91423,3,2022
91436,1,2022
91501,1,2022
91504,1,2022
91505,1,2022
91601,1,2022
91602,1,2022
91701,2,2022
91702,3,2022
91706,2,2022
91708,1,2022
91709,8,2022
91711,2,2022
91722,1,2022
91730,4,2022
91732,1,2022
91737,1,2022
91739,4,2022
91741,1,2022
91745,4,2022
91748,1,2022
91750,1,2022
91752,1,2022
91754,2,2022
91765,9,2022
91766,2,2022
91768,1,2022
91770,1,2022
91773,1,2022
91775,2,2022
91780,6,2022
91788,1,2022
91789,11,2022
91791,5,2022
91792,1,2022
91800,1,2022
91801,5,2022
91803,2,2022
91901,1,2022
91910,1,2022
91915,2,2022
91941,1,2022
91945,1,2022
91950,2,2022
91978,1,2022
92007,1,2022
92008,1,2022
92009,3,2022
92010,2,2022
92011,5,2022
92019,1,2022
92020,1,2022
92021,1,2022
92024,5,2022
92025,2,2022
92026,3,2022
92027,2,2022
92028,4,2022
92037,6,2022
92040,1,2022
92054,1,2022
92056,1,2022
92057,1,2022
92058,1,2022
92064,6,2022
92067,1,2022
92069,3,2022
92075,3,2022
92078,6,2022
92081,1,2022
92083,2,2022
92101,3,2022
92103,3,2022
92104,4,2022
92106,1,2022
92107,1,2022
92108,2,2022
92109,3,2022
92110,4,2022
92114,1,2022
92115,1,2022
92116,2,2022
92117,3,2022
92118,1,2022
92119,1,2022
92120,2,2022
92121,3,2022
92122,3,2022
92123,2,2022
92126,5,2022
92127,16,2022
92128,8,2022
92129,15,2022
92130,21,2022
92131,14,2022
92160,2,2022
92172,1,2022
92173,1,2022
92203,1,2022
92210,1,2022
92223,1,2022
92253,1,2022
92270,2,2022
92276,1,2022
92324,2,2022
92336,4,2022
92337,1,2022
92346,2,2022
92354,1,2022
92373,1,2022
92374,2,2022
92376,2,2022
92392,1,2022
92400,2,2022
92505,2,2022
92508,1,2022
92530,1,2022
92544,1,2022
92557,1,2022
92563,3,2022
92584,3,2022
92592,3,2022
92595,1,2022
92596,1,2022
92602,14,2022
92603,9,2022
92604,8,2022
92606,9,2022
92610,1,2022
92612,4,2022
92614,9,2022
92617,3,2022
92618,21,2022
92619,1,2022
92620,30,2022
92625,3,2022
92626,1,2022
92627,3,2022
92629,1,2022
92630,4,2022
92637,2,2022
92647,3,2022
92648,2,2022
92651,1,2022
92653,2,2022
92656,6,2022
92657,1,2022
92660,4,2022
92663,1,2022
92672,2,2022
92673,1,2022
92675,1,2022
92676,1,2022
92677,4,2022
92679,2,2022
92683,3,2022
92688,3,2022
92691,2,2022
92692,3,2022
92694,4,2022
92704,1,2022
92705,3,2022
92706,1,2022
92707,1,2022
92708,5,2022
92780,5,2022
92782,3,2022
92801,2,2022
92802,4,2022
92804,1,2022
92806,2,2022
92807,4,2022
92808,1,2022
92821,1,2022
92823,2,2022
92831,5,2022
92832,1,2022
92833,4,2022
92835,4,2022
92841,2,2022
92843,1,2022
92844,1,2022
92867,3,2022
92869,1,2022
92879,2,2022
92880,5,2022
92882,1,2022
92883,1,2022
92886,6,2022
92887,4,2022
92903,1,2022
93001,1,2022
93003,3,2022
93010,3,2022
93023,1,2022
93030,1,2022
93035,2,2022
93062,1,2022
93063,1,2022
93065,1,2022
93101,1,2022
93105,3,2022
93109,1,2022
93111,2,2022
93117,2,2022
93215,1,2022
93220,1,2022
93257,1,2022
93274,1,2022
93277,1,2022
93305,1,2022
93306,1,2022
93307,1,2022
93311,1,2022
93313,1,2022
93314,2,2022
93340,1,2022
93400,1,2022
93401,1,2022
93405,2,2022
93420,1,2022
93422,1,2022
93436,1,2022
93446,3,2022
93449,1,2022
93454,2,2022
93455,1,2022
93536,3,2022
93539,1,2022
93611,1,2022
93618,1,2022
93619,4,2022
93622,1,2022
93630,1,2022
93636,1,2022
93637,1,2022
93638,1,2022
93720,3,2022
93722,2,2022
93728,1,2022
93730,1,2022
93905,2,2022
93906,2,2022
93923,1,2022
93933,1,2022
93940,2,2022
93950,3,2022
93955,1,2022
94000,1,2022
94002,7,2022
94005,1,2022
94010,13,2022
94014,2,2022
94015,2,2022
94019,1,2022
94022,15,2022
94024,21,2022
94025,15,2022
94027,3,2022
94028,3,2022
94030,4,2022
94040,18,2022
94041,5,2022
94043,8,2022
94044,1,2022
94061,7,2022
94062,2,2022
94063,6,2022
94065,2,2022
94066,2,2022
94070,4,2022
94080,1,2022
94085,7,2022
94086,28,2022
94087,41,2022
94089,4,2022
94102,2,2022
94103,4,2022
94105,1,2022
94107,7,2022
94108,1,2022
94109,2,2022
94110,4,2022
94112,7,2022
94114,4,2022
94115,3,2022
94116,5,2022
94117,4,2022
94118,1,2022
94121,5,2022
94122,7,2022
94123,2,2022
94124,4,2022
94127,3,2022
94131,1,2022
94132,2,2022
94133,3,2022
94134,2,2022
94158,3,2022
94301,4,2022
94303,26,2022
94306,20,2022
94401,2,2022
94402,5,2022
94403,6,2022
94404,13,2022
94428,1,2022
94470,1,2022
94501,6,2022
94502,1,2022
94503,1,2022
94506,8,2022
94507,2,2022
94509,1,2022
94513,2,2022
94518,1,2022
94519,1,2022
94521,2,2022
94523,6,2022
94526,3,2022
94528,1,2022
94530,4,2022
94531,2,2022
94536,22,2022
94538,28,2022
94539,120,2022
94541,1,2022
94542,2,2022
94544,2,2022
94546,5,2022
94549,2,2022
94550,6,2022
94551,4,2022
94552,6,2022
94553,1,2022
94555,36,2022
94556,1,2022
94558,1,2022
94560,7,2022
94561,1,2022
94563,3,2022
94564,1,2022
94565,3,2022
94566,42,2022
94568,29,2022
94577,1,2022
94578,2,2022
94580,1,2022
94582,84,2022
94583,15,2022
94585,1,2022
94587,10,2022
94588,27,2022
94598,2,2022
94602,1,2022
94603,1,2022
94608,4,2022
94609,1,2022
94611,6,2022
94612,1,2022
94618,2,2022
94702,1,2022
94703,1,2022
94705,2,2022
94706,7,2022
94707,1,2022
94803,1,2022
94804,5,2022
94805,2,2022
94806,5,2022
94901,1,2022
94903,1,2022
94904,3,2022
94920,4,2022
94941,2,2022
94945,1,2022
94947,1,2022
94949,1,2022
95002,1,2022
95008,14,2022
95014,142,2022
95020,3,2022
95030,5,2022
95032,15,2022
95033,4,2022
95035,36,2022
95037,7,2022
95046,1,2022
95050,8,2022
95051,42,2022
95054,19,2022
95060,2,2022
95062,1,2022
95066,3,2022
95070,64,2022
95100,1,2022
95110,3,2022
95111,3,2022
95112,1,2022
95113,1,2022
95116,1,2022
95117,11,2022
95118,7,2022
95119,1,2022
95120,40,2022
95121,4,2022
95122,1,2022
95123,15,2022
95124,17,2022
95125,10,2022
95126,5,2022
95127,4,2022
95128,5,2022
95129,77,2022
95130,7,2022
95131,12,2022
95132,11,2022
95133,4,2022
95134,8,2022
95135,32,2022
95136,7,2022
95138,18,2022
95139,2,2022
95148,21,2022
95204,3,2022
95207,1,2022
95219,1,2022
95242,1,2022
95301,1,2022
95304,1,2022
95326,1,2022
95330,3,2022
95337,3,2022
95340,1,2022
95354,1,2022
95355,1,2022
95356,1,2022
95366,2,2022
95377,5,2022
95391,8,2022
95403,2,2022
95405,2,2022
95409,1,2022
95425,1,2022
95448,1,2022
95470,1,2022
95476,1,2022
95492,1,2022
95603,1,2022
95605,1,2022
95616,4,2022
95618,6,2022
95624,2,2022
95628,2,2022
95630,17,2022
95648,3,2022
95650,1,2022
95661,5,2022
95662,1,2022
95670,1,2022
95678,1,2022
95687,1,2022
95691,1,2022
95700,1,2022
95742,2,2022
95746,2,2022
95747,4,2022
95757,4,2022
95762,5,2022
95765,1,2022
95811,1,2022
95815,1,2022
95816,1,2022
95819,1,2022
95820,1,2022
95821,1,2022
95822,4,2022
95824,1,2022
95825,1,2022
95831,2,2022
95832,1,2022
95833,1,2022
95835,2,2022
95843,2,2022
95864,2,2022
95928,1,2022
95949,1,2022
95991,1,2022
95993,2,2022
96002,1,2022
96009,1,2022
96049,1,2022
96150,2,2022
96179,1,2022
96251,1,2022
96310,1,2022
96349,2,2022
96367,1,2022
96379,1,2022
96380,1,2022
96701,1,2022
96707,1,2022
96743,1,2022
96744,1,2022
96766,1,2022
96789,2,2022
96792,1,2022
96797,1,2022
96814,3,2022
96815,2,2022
96816,2,2022
96817,1,2022
96818,1,2022
96819,1,2022
96821,2,2022
96822,2,2022
96825,2,2022
96826,1,2022
96913,2,2022
96915,1,2022
96931,2,2022
96941,1,2022
96950,4,2022
97003,2,2022
97006,4,2022
97007,7,2022
97008,2,2022
97015,2,2022
97018,1,2022
97034,3,2022
97035,1,2022
97062,1,2022
97068,2,2022
97070,1,2022
97116,1,2022
97123,3,2022
97124,6,2022
97132,1,2022
97133,3,2022
97138,1,2022
97140,1,2022
97202,2,2022
97209,1,2022
97210,2,2022
97212,1,2022
97213,1,2022
97214,1,2022
97217,1,2022
97218,1,2022
97219,2,2022
97220,1,2022
97221,1,2022
97223,1,2022
97224,1,2022
97225,1,2022
97227,1,2022
97229,40,2022
97232,1,2022
97239,1,2022
97267,2,2022
97330,2,2022
97333,1,2022
97350,1,2022
97366,1,2022
97370,1,2022
97401,1,2022
97402,1,2022
97448,1,2022
97477,1,2022
97526,1,2022
97756,1,2022
97914,1,2022
98001,3,2022
98004,10,2022
98005,4,2022
98006,16,2022
98007,2,2022
98008,6,2022
98011,5,2022
98012,12,2022
98014,2,2022
98019,2,2022
98020,2,2022
98021,11,2022
98023,2,2022
98024,1,2022
98026,5,2022
98027,7,2022
98028,3,2022
98029,17,2022
98031,4,2022
98033,11,2022
98034,5,2022
98036,3,2022
98037,2,2022
98038,2,2022
98040,1,2022
98042,3,2022
98043,1,2022
98045,2,2022
98052,30,2022
98053,8,2022
98055,1,2022
98056,3,2022
98058,1,2022
98059,7,2022
98065,3,2022
98072,4,2022
98074,22,2022
98075,27,2022
98077,3,2022
98087,3,2022
98092,3,2022
98101,9,2022
98102,6,2022
98103,2,2022
98104,2,2022
98105,5,2022
98106,1,2022
98107,2,2022
98108,1,2022
98109,3,2022
98112,2,2022
98115,12,2022
98116,3,2022
98117,3,2022
98118,1,2022
98119,3,2022
98121,2,2022
98122,6,2022
98125,4,2022
98126,2,2022
98133,2,2022
98136,1,2022
98144,1,2022
98146,1,2022
98155,3,2022
98168,1,2022
98177,3,2022
98188,1,2022
98198,1,2022
98199,2,2022
98203,2,2022
98208,2,2022
98225,2,2022
98226,1,2022
98229,1,2022
98233,1,2022
98250,2,2022
98274,1,2022
98277,2,2022
98290,1,2022
98296,2,2022
98311,1,2022
98312,1,2022
98337,1,2022
98338,1,2022
98362,2,2022
98367,1,2022
98372,1,2022
98373,1,2022
98374,1,2022
98391,2,2022
98402,1,2022
98403,1,2022
98404,1,2022
98406,1,2022
98407,1,2022
98422,1,2022
98444,1,2022
98445,2,2022
98465,1,2022
98466,1,2022
98467,1,2022
98502,2,2022
98512,1,2022
98513,1,2022
98531,2,2022
98604,1,2022
98607,2,2022
98631,1,2022
98662,1,2022
98683,2,2022
98685,1,2022
98902,1,2022
98951,1,2022
99003,2,2022
99004,1,2022
99019,1,2022
99021,1,2022
99163,1,2022
99203,1,2022
99206,2,2022
99212,1,2022
99223,1,2022
99336,1,2022
99338,1,2022
99350,1,2022
99353,1,2022
99502,3,2022
99506,1,2022
99507,1,2022
99515,1,2022
99516,1,2022
99702,1,2022
99840,1,2022
99907,5,2022
99999,2,2022
